9.62,0.635,-0.299,-0.209,-0.24,-0.056,484.05,438.45,-215.4
9.782,0.569,0.551,0.047,0.064,0.044,485.25,436.95,-214.95
9.747,0.4,0.443,-0.016,-0.064,0.029,484.95,435.9,-215.25
9.59,2.272,-1.071,0.008,-0.088,0.107,486.3,434.25,-216
9.572,2.172,-1.163,0.093,-0.096,0.09,485.85,433.35,-215.4
9.287,2.028,-1.105,0.086,-0.072,0.036,488.85,423.6,-209.4
9.62,2.261,-0.85,0.016,-0.057,-0.042,489.75,425.1,-209.85
9.415,2.141,-0.946,0.125,-0.04,-0.02,489.15,424.2,-208.2
9.466,2.208,-1.007,0.017,0,-0.034,489.6,424.5,-207.15
9.739,2.325,-0.907,0.086,0.007,0.005,487.8,424.2,-209.4
9.478,2.419,-0.988,0.087,0.048,-0.097,488.85,422.55,-207.45
9.218,2.418,-1.393,0.087,-0.04,-0.112,492,420.75,-206.4
9.358,2.434,-1.549,0.15,0.135,-0.128,491.7,419.7,-203.4
9.586,2.246,-1.608,0.079,0.223,0.012,493.65,416.4,-205.05
9.925,1.774,-1.833,0.117,0.167,-0.02,495.6,417,-200.85
9.791,1.928,-1.82,0.133,0.135,0.035,496.35,414.6,-203.85
9.462,2.039,-1.807,0.07,0.111,0.137,493.2,416.85,-204
9.697,2.407,-1.934,0.093,0.039,0.145,493.5,419.7,-209.7
8.996,2.693,-1.72,-0.008,0.007,0.208,489.15,424.2,-213
9.226,3.062,-1.338,-0.031,0.087,0.123,488.25,426.45,-211.05
9.291,2.898,-1.702,0.024,0.111,-0.003,487.95,424.05,-211.8
8.993,3.207,-1.53,-0.186,0.159,-0.002,489.9,426.3,-211.95
8.95,3.315,-1.584,-0.177,-0.017,-0.181,487.95,424.35,-209.85
9.119,3.521,-1.57,-0.192,-0.041,-0.385,488.55,423.9,-210.15
8.937,3.645,-1.646,-0.262,0.007,-0.344,487.8,424.5,-210.75
9.142,3.947,-1.722,-0.215,-0.017,-0.392,488.85,425.55,-207.45
9.077,4.434,-1.571,-0.122,-0.041,-0.439,489.75,425.4,-208.35
8.265,4.05,-1.886,-0.153,-0.064,-0.307,489.75,424.35,-205.5
8.401,4.27,-1.668,-0.231,-0.048,-0.282,487.8,426.3,-207.15
9.093,3.773,-0.989,-0.286,-0.025,-0.282,487.05,426.3,-208.2
10.765,3.737,-0.421,-0.349,0.047,-0.125,487.2,427.8,-207.6
8.377,3.426,-1.328,-0.302,-0.073,-0.204,486.75,429.45,-208.65
8.976,3.746,-1.508,-0.317,-0.049,-0.242,486.75,431.4,-209.7
9.048,4.141,-0.983,-0.28,-0.105,-0.102,486.75,430.8,-210.75
8.224,3.883,-1.263,-0.209,-0.073,-0.095,485.1,429.15,-207.6
9.325,2.93,-1.251,-0.178,0.031,-0.119,486.15,431.25,-209.85
9.747,2.22,-1.084,-0.154,-0.001,-0.22,487.05,432.45,-208.95
9.292,2.11,-0.77,-0.217,-0.009,-0.165,485.1,433.05,-210.6
10.26,1.9,-0.51,-0.131,0.015,-0.213,485.7,432.9,-210.15
9.629,1.7,-0.697,-0.122,0.127,-0.307,484.8,433.35,-210.6
9.759,1.848,-0.824,-0.098,0.063,-0.315,484.65,433.5,-209.4
9.497,2.118,-0.83,-0.067,0.175,-0.361,484.05,434.1,-211.35
9.576,2.277,-0.901,-0.122,0.111,-0.322,485.1,433.05,-209.1
9.586,2.452,-0.831,0.071,0,-0.121,485.1,431.25,-210.6
9.517,2.409,-0.78,0.201,-0.278,0.161,484.2,431.1,-208.2
9.464,2.231,-0.76,0.255,-0.27,0.285,485.7,429.75,-208.2
9.67,2.12,-0.705,0.301,-0.198,0.48,485.25,430.35,-208.65
9.504,2.192,-0.69,0.284,-0.111,0.542,485.85,432.6,-207
9.531,2.311,-0.886,0.288,0.119,0.136,485.7,431.4,-208.2
9.495,2.132,-1.222,-0.092,0.039,-0.041,485.85,428.85,-209.1
9.498,2.348,-1.267,0.001,-0.152,-0.081,486,431.85,-208.2
9.549,2.234,-1.172,0.147,-0.111,0.137,484.65,433.5,-208.65
9.629,2.315,-1.178,0.374,-0.183,0.003,486,432.45,-207.45
9.367,2.52,-1.157,0.303,-0.191,0.16,485.7,432.9,-210.45
9.283,2.306,-1.576,0.342,-0.127,0.222,486,432.15,-210.15
9.615,2.044,-1.853,0.41,-0.198,0.502,485.55,430.2,-211.05
9.343,1.981,-2.145,0.386,-0.119,0.628,486.75,429,-211.95
9.447,2.088,-2.211,0.472,-0.031,0.557,488.1,427.95,-211.95
9.393,2.038,-2.124,0.473,-0.047,0.4,487.95,427.2,-211.35
9.629,2.085,-2.07,0.364,-0.031,0.448,487.05,428.7,-211.2
10.013,2.682,-1.711,0.278,-0.104,0.425,484.95,427.35,-210.15
8.938,2.562,-0.833,0.116,0.048,0.184,486.6,429.15,-209.85
10.035,1.942,-0.465,0.055,0.119,0.059,487.05,427.95,-209.4
9.047,2.66,-0.812,0.063,0.08,0.005,486.15,427.8,-210.3
7.846,2.907,-0.547,0.079,0.039,-0.019,487.05,428.4,-210.15
7.193,2.38,-0.053,-0.015,0.063,-0.058,486.75,428.4,-208.95
7.63,1.812,-1.081,0.117,0,-0.089,488.25,428.55,-211.05
7.473,1.993,-1.271,0.01,0.048,-0.104,486.75,430.8,-210.15
8.878,1.86,0.379,0.079,0.023,-0.082,485.55,431.55,-210.3
11.211,-0.536,-1.378,0.033,0,-0.12,485.85,430.65,-209.1
10.344,0.562,-0.815,-0.006,0.032,-0.081,484.65,432.15,-209.4
10.29,0.122,-1.4,0.048,0.08,-0.144,485.25,431.85,-210.15
10.837,0.52,-0.994,-0.023,-0.009,-0.042,486.15,433.05,-208.35
11.296,0.826,-0.748,-0.015,0.023,-0.136,487.2,428.25,-207.3
12.714,0.78,-0.301,-0.086,-0.009,0.099,486,428.4,-206.4
13.076,0.51,-0.57,-0.054,0.079,0.076,485.25,427.65,-208.95
12.759,0.931,-0.401,0.033,0.087,-0.058,486.3,427.95,-207.9
12.359,1.126,-0.819,-0.03,0.063,0.052,485.25,428.4,-207.15
12.051,0.668,-0.765,-0.116,0.055,0.053,487.2,425.1,-208.05
10.661,1.126,-0.607,-0.077,0.047,0.037,486.6,425.4,-206.25
10.085,0.755,-0.786,-0.1,0.016,0.014,486.9,429.15,-208.05
9.45,0.121,-0.55,-0.086,0.102,0.053,485.55,430.95,-208.05
8.534,1.217,-0.536,0.056,0.007,-0.073,485.55,432,-208.8
8.223,1.14,-0.78,-0.038,0.016,-0.049,485.25,432.15,-207.15
7.637,0.321,-0.936,0.009,-0.009,0.006,483,433.05,-206.25
8.243,0.407,-0.487,0.056,-0.025,-0.034,485.55,434.1,-210.3
8.454,0.322,-0.553,0.032,0.007,-0.026,484.8,432.6,-207
8.492,0.394,-0.924,0.079,0.023,0.028,484.05,434.4,-208.8
8.749,0.62,-0.343,-0.054,0.063,0.052,485.25,433.8,-208.2
9.766,0.666,-0.378,0,0.127,0.068,485.1,432.6,-208.8
9.71,0.864,-0.582,0.015,0.079,0.162,485.25,433.5,-210.15
9.538,0.612,-0.773,-0.023,0.175,0.138,485.25,433.8,-210.75
9.745,0.598,-0.632,-0.039,0.166,0.045,485.55,433.65,-211.8
9.638,0.377,-0.783,-0.053,0.087,-0.01,485.25,432.45,-211.2
9.845,0.357,-0.721,-0.093,0.134,0.021,484.65,434.25,-211.95
9.811,0.575,-0.82,-0.124,0.063,-0.064,484.35,432.6,-210.3
9.065,0.752,-0.718,-0.225,0.118,0.03,483.9,434.55,-210.75
7.979,0.25,-0.19,-0.281,0.127,0.1,485.55,434.7,-209.55
8.314,-0.05,-0.708,-0.233,0.015,0.148,486.9,433.35,-209.55
8.452,0.173,-0.955,-0.265,-0.001,0.038,483.6,431.4,-210.45
8.813,0.708,-0.59,-0.311,0.006,0.015,485.25,433.5,-212.25
8.322,1.672,-0.276,-0.225,-0.096,-0.025,484.2,433.2,-213.45
9.879,0.188,-0.655,-0.282,-0.231,0.125,484.35,433.35,-211.05
10.212,-0.66,-1.128,-0.259,-0.383,0.217,484.95,429.45,-208.95
10.868,-0.299,-1.102,-0.157,-0.271,0.186,486.9,430.65,-209.55
11.073,0.407,-0.791,0.04,0.016,0.005,484.65,432.45,-208.65
10.371,0.73,-0.86,0.103,-0.009,-0.16,484.95,431.85,-208.95
10.53,0.631,-1.142,0.157,-0.23,-0.215,485.1,430.65,-207.3
11.615,0.888,-0.987,0.243,-0.104,-0.207,485.25,431.4,-208.65
13.009,0.342,-1.367,0.119,-0.048,-0.112,484.65,430.35,-209.4
11.201,0.704,-1.348,0.008,0.064,0.091,485.7,434.55,-211.95
11.585,-0.216,-1.387,-0.054,0.063,0.123,483.9,435.3,-211.2
10.728,0.678,-1.33,-0.046,0.047,-0.088,484.35,434.1,-212.1
