6.32,-5.096,5.343,1.141,0.732,-2.913,491.25,444.6,-226.05
8.619,-4.506,2.589,-0.02,0.041,-0.042,500.1,433.5,-227.85
7.761,-2.587,1.448,-0.02,0.002,-0.042,496.05,433.65,-219.9
9.665,-1.335,-0.371,-0.012,0.05,-0.026,493.05,434.85,-216
9.728,-1.381,-0.429,0.011,0.027,0.006,493.05,433.5,-214.2
9.632,-1.376,-0.37,-0.02,0.041,-0.042,489.15,456.9,-215.25
9.724,-1.402,-0.431,0.042,0.002,0.036,489,456.75,-216.15
9.771,-1.447,-0.368,0.019,0.018,-0.017,489.6,456.6,-215.25
9.63,-1.418,-0.545,-0.043,-0.014,-0.057,488.55,459,-216.75
9.742,-1.265,-0.434,-0.028,-0.069,-0.057,490.05,457.05,-215.4
9.668,-1.262,-0.341,0.019,-0.005,-0.01,490.65,457.65,-215.7
9.744,-1.385,-0.431,0.065,0.018,-0.026,489.15,455.85,-214.95
9.622,-1.502,-0.529,0.011,0.027,0.061,488.25,458.55,-214.35
9.778,-1.568,-0.481,-0.037,0.066,0.061,489,459.15,-218.4
9.694,-1.353,-0.409,-0.012,-0.045,0.045,490.95,454.5,-217.05
9.716,-1.284,-0.407,-0.052,0.018,0.077,490.65,453.15,-218.55
9.865,-1.357,-0.4,-0.051,0.018,-0.041,490.8,453.3,-216.6
9.999,-1.434,-0.472,0.003,-0.013,0.006,489.45,452.7,-215.4
9.824,-1.548,-0.938,-0.067,-0.005,0.037,490.05,453,-216.6
9.775,-2.071,-1.643,0.035,-0.045,-0.026,489.9,455.25,-216.75
9.417,-1.095,-1.252,0.019,-0.029,-0.042,489.9,453.45,-215.7
9.685,-0.586,-0.824,0.011,-0.005,-0.033,489.45,455.1,-216.9
9.944,0.033,-0.084,-0.005,-0.005,0.013,489.45,453.6,-215.1
10.443,-0.18,-0.256,-0.043,-0.029,-0.057,489,452.25,-214.35
10.305,0.391,-0.493,-0.043,0.05,-0.088,489.9,452.1,-215.7
