9.909,-1.491,-0.666,0.026,-0.17,-0.015,488.85,450,-213.45
9.544,-1.184,-0.423,-0.13,0.027,-0.024,490.5,449.25,-213.6
9.821,-1.204,-0.049,-0.107,-0.123,-0.024,490.05,450.9,-214.65
9.899,-1.172,0.06,0.025,-0.114,-0.056,490.95,450,-214.95
9.621,-2.285,-0.593,-0.083,-0.091,0.015,490.8,451.2,-214.65
9.41,-1.827,-0.479,-0.131,0.02,0.132,493.8,474.45,-217.5
9.59,-1.821,-0.208,-0.114,-0.044,-0.047,492.15,476.4,-218.85
9.661,-2.24,-0.282,-0.044,0.043,-0.025,493.65,475.65,-218.1
9.514,-2.161,-0.389,0.034,0.059,0.006,495.15,474.45,-218.25
9.901,-2.015,-0.301,0.111,0.004,-0.104,493.5,474.45,-218.25
9.603,-1.793,-0.375,0.072,0.004,-0.072,493.65,474.75,-220.2
9.375,-1.575,-0.412,0.057,-0.012,-0.01,492.9,474.3,-216.9
9.517,-1.925,-0.36,0.088,0.012,-0.002,490.2,469.35,-218.55
9.773,-2.204,-0.366,0.08,-0.027,0.006,490.8,466.8,-218.1
9.665,-2.073,-0.412,0.056,-0.012,0.147,490.8,467.85,-217.35
9.572,-2.059,-0.324,0.063,-0.036,0.131,490.5,470.85,-213.9
9.723,-1.973,-0.29,0.01,0.02,0.085,492,474.45,-210.45
9.626,-1.917,-0.309,-0.036,-0.051,0.023,490.8,472.95,-210.6
9.618,-1.927,-0.287,-0.028,-0.012,-0.08,490.95,469.65,-213.45
9.72,-1.894,-0.322,-0.005,0.012,0.007,488.7,468.9,-214.35
10.332,-2.186,-0.476,-0.068,-0.028,0.007,491.55,468.15,-214.65
10.233,-2.256,-0.441,-0.022,-0.075,0,489.9,469.35,-213
9.146,-0.884,-0.647,0.002,0.068,-0.009,490.2,468.6,-213
9.364,-0.534,-0.909,0.018,0.036,-0.096,489.75,471.3,-212.85
9.563,-0.471,-0.892,-0.059,0.043,-0.064,492,468.3,-213.75
9.768,-0.51,-0.743,0.002,-0.043,-0.017,489.45,470.25,-214.65
9.635,-0.392,-0.68,-0.091,0.068,-0.024,490.8,467.85,-213.6
9.814,-0.481,-0.693,-0.013,-0.004,-0.002,490.05,468.15,-214.65
9.818,-0.608,-0.671,-0.035,0.107,-0.071,489.9,470.4,-214.2
10.002,-1.546,-1.265,0.005,0.146,-0.362,490.2,471.45,-215.7
9.756,-1.671,-1.563,-0.017,0.226,-0.619,492.6,472.65,-218.1
9.477,-0.454,-0.896,0.015,0.162,-0.683,492.45,473.55,-216.75
9.913,-0.541,-0.744,-0.095,0.162,-0.431,493.5,474.45,-215.25
9.782,0.124,-0.221,-0.019,0.098,-0.337,492.6,473.25,-217.35
9.93,0.356,-0.026,-0.011,0.027,-0.19,490.65,471,-216.3
10.347,0.04,-0.047,0.035,0.075,-0.142,492.6,470.85,-216.6
9.866,0.352,-0.333,0.026,0.028,-0.126,490.65,471.75,-214.5
9.103,1.05,-0.623,0.134,-0.011,-0.056,491.7,470.4,-216
9.66,0.424,-0.836,0.143,-0.004,-0.088,492.45,471,-215.25
10.054,-0.375,-0.832,0.096,0.052,-0.017,491.85,474,-215.85
9.852,0.208,-0.573,0.096,-0.059,-0.026,492.6,475.65,-217.35
9.753,0.183,-0.572,0.064,-0.004,0.1,491.25,472.8,-215.7
9.935,0.216,-0.743,0.087,-0.004,0.022,489.45,470.25,-215.1
9.898,0.864,-0.611,0.103,-0.027,0.013,488.85,464.85,-212.7
9.688,0.988,-0.321,0.166,-0.075,0.013,488.85,464.55,-212.25
