9.511,-2.17,-0.086,-0.068,-0.074,0.05,489.15,473.85,-212.7
9.571,-2.124,-0.014,-0.007,-0.003,0.072,490.2,477,-214.2
9.696,-2.459,0.026,-0.021,-0.067,0.002,491.7,476.55,-213.45
9.52,-2.523,0.154,-0.077,-0.051,0.057,490.8,478.2,-213.9
9.564,0.286,-0.542,-0.054,0.013,0.088,492,477,-217.05
9.924,0.237,-0.474,-0.014,0.029,-0.03,489,471.6,-207
10.281,0.189,-0.328,-0.037,-0.011,0.018,490.65,471.75,-206.7
9.749,0.378,-0.324,-0.045,0.013,0.088,488.7,472.65,-206.55
9.792,0.378,-0.378,0.017,0.029,-0.069,488.55,471,-208.2
9.895,0.42,-0.32,0.002,-0.003,-0.022,489.45,471.6,-205.05
9.958,0.369,-0.381,-0.021,0.029,0.057,488.55,472.05,-206.4
9.795,0.314,-0.375,-0.014,0.005,0.103,488.25,471.3,-205.05
9.827,0.26,-0.368,-0.045,0.108,0.057,488.7,466.8,-200.7
9.822,0.4,-0.335,-0.021,0.053,-0.006,487.8,468,-199.65
9.762,0.525,-0.357,-0.014,-0.011,0.017,489,468.15,-199.5
9.543,0.324,-0.563,0.01,0.029,-0.022,487.05,467.25,-200.1
9.793,0.241,-0.624,0.056,0.021,-0.022,489.6,467.25,-199.65
9.948,-0.078,-0.804,0.033,0.053,-0.054,487.65,468.15,-199.2
9.86,0.462,-0.556,0.079,0.132,0.024,488.1,468.3,-200.4
9.699,0.304,-0.636,0.033,0.092,0.01,488.7,468.45,-199.5
9.877,0.378,-0.937,-0.014,0.179,0.072,489,468.15,-200.7
9.522,0.46,-1.311,-0.038,0.084,0.119,486.9,469.2,-204.3
9.59,0.44,-1.577,-0.037,0.108,-0.006,488.85,471,-206.4
9.662,1.405,-0.736,-0.138,-0.035,-0.06,488.25,470.55,-206.55
9.581,1.767,-0.569,-0.176,0.028,-0.099,488.1,471.75,-206.4
9.618,1.538,-1.037,-0.043,0.013,-0.139,489.6,471,-207.15
9.558,1.522,-0.941,-0.067,0.053,-0.037,488.1,470.1,-203.85
9.943,1.283,-0.935,-0.036,0.069,-0.147,487.65,471.3,-206.25
9.676,1.146,-1.036,-0.035,0.069,-0.217,491.1,470.85,-205.8
9.711,1.105,-1.104,-0.028,0.14,-0.241,491.1,472.95,-208.35
9.846,1.257,-1.025,-0.027,0.069,-0.311,491.25,475.95,-208.95
9.8,1.448,-0.92,0.097,0.093,-0.296,492,475.95,-208.95
9.754,1.525,-1.01,0.517,0.023,-0.3,491.55,473.7,-208.8
9.575,1.494,-0.967,0.912,0.181,-0.122,489,474,-207.6
9.629,1.413,-0.995,1.136,0.174,-0.022,489,475.05,-205.05
9.634,1.384,-1.01,1.089,0.206,0.104,489.75,475.35,-207.6
9.735,1.341,-1.052,0.778,0.205,0.043,491.1,476.1,-208.8
9.693,1.351,-1.063,0.576,0.141,0.06,490.05,474,-209.85
9.514,1.35,-1.045,0.336,0.077,-0.001,490.65,473.85,-211.5
9.843,1.355,-0.887,0.297,0.029,0.031,491.7,472.8,-212.7
9.533,1.113,-0.981,0.126,-0.019,0.001,491.85,477.45,-212.85
9.836,1.478,-0.778,0.079,-0.019,0.072,497.1,484.35,-212.85
9.934,1.899,-0.727,-0.021,-0.051,0.033,498.45,484.8,-211.95
9.408,2.648,-0.943,0.025,-0.067,0.001,499.5,485.85,-213
7.959,2.356,-1.064,0.088,0.029,0.047,496.65,482.85,-214.5
4.497,0.962,-0.628,0.04,-0.042,0.009,493.5,477,-215.25
